day,slot_time,slot_name,slot_presentation_count,slot_cross_platform_count,presentation_id,presentation_number,posterboard_number,title,session_title,start,affiliation,products,source_keywords,presentation_url
Apr 19,2:00 PM,Afternoon,72,4,9740,1028,22,A tumor-agnostic YAP/TAZ score predicts TEAD inhibitor sensitivity independent of Hippo alterations,Biomarkers Predictive of Therapeutic Benefit 1,4/19/2026 2:00:00 PM,"Section Translational Precision Oncology, Division of Translational Medical Oncology, National Center for Tumor Diseases (NCT) Heidelberg and German Cancer Research Center (DKFZ), Translational Functional Cancer Genomics, NCT Heidelberg and DKFZ, Heidelberg, Germany | Department for Translational Medical Oncology, NCT/UCC Dresden, a partnership between DKFZ, Faculty of Medicine and University Hospital Carl Gustav Carus, TUD Dresden and Helmholtz-Zentrum Dresden-Rossendorf (HZDR), Dresden, Germany | Department for Translational Medical Oncology, NCT/UCC Dresden, a partnership between DKFZ, Faculty of Medicine and University Hospital Carl Gustav Carus, TUD Dresden and Helmholtz-Zentrum Dresden-Rossendorf (HZDR); German Cancer Consortium (DKTK), Partner Site Dresden, Dresden, Germany | Computational Oncology Group (CO), Molecular Precision Oncology Program (MPOP), NCT Heidelberg and DKFZ, Heidelberg Germany, Heidelberg, Germany | Institute for Computational Biomedicine, Faculty of Medicine, University Hospital Heidelberg, Heidelberg University; Translational Spatial Profiling Center (TSPC), Heidelberg; Institute of Pathology, University Hospital Heidelberg, Heidelberg, Germany | Single-cell Open Lab, DKFZ, Heidelberg, Center for Quantitative Analysis of Molecular and Cellular Biosystems (BioQuant), Heidelberg University, Heidelberg, Germany | Division of Pediatric Neurooncology, DKFZ, Hopp Children's Cancer Center Heidelberg (KiTZ), Heidelberg, Germany | School of Life Sciences, Technical University of Munich, Freising, Germany | Division of Translational Medical Oncology, DKFZ, Heidelberg, National Center for Tumor Diseases (NCT), NCT Heidelberg, A Partnership Between DKFZ, The University Hospital Heidelberg (UKHD), The Heidelberg Medical Faculty of the Heidelberg University, and The Thorax Clinic Heidelberg, Heidelberg, Germany | Division of Translational Medical Oncology, DKFZ, Heidelberg, National Center for Tumor Diseases (NCT), NCT Heidelberg, A Partnership Between DKFZ, The University Hospital Heidelberg (UKHD), The Heidelberg Medical Faculty of the Heidelberg University, and The Thorax Clinic Heidelberg; DKTK, Core Center Heidelberg,, Heidelberg, Germany | Institute for Computational Biomedicine, Faculty of Medicine, University Hospital Heidelberg, Heidelberg University, Heidelberg, Germany | Comprehensive Cancer Center Mainfranken, NCT WERA, University Hospital Würzburg, Würzburg, Germany | Department of Medicine I, Medical Center, University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg, Germany | Institute of Medical Bioinformatics and Systems Medicine, Medical Center - University of Freiburg, Faculty of Medicine, University of Freiburg; DKTK, Partner site Freiburg, a partnership between DKFZ and Medical Center - University of Freiburg, Freiburg, Germany | Department I of Internal Medicine, Center for Integrated Oncology Aachen Bonn Cologne Duesseldorf, University of Cologne, Faculty of Medicine and University Hospital, Cologne, Heidelberg, Germany | Molecularly Aided Stratification for Tumor Eradication Research Program, NCT Berlin, NCT Dresden, NCT Heidelberg, NCT SüdWest, NCT WERA, NCT West, DKFZ; DKTK sites: Berlin, Dresden, Essen/Düsseldorf, Frankfurt/Mainz, Freiburg, Heidelberg, München, Tübingen, One NCT, Germany | TU Dresden, NCT/UCC Early Clinical Trial Unit and Medical Clinic and Poliklinik I, University of Technology Dresden (TUD), Dresden, Germany | Institute of Pharmacy and Food Chemistry, Julius-Maximilians-Universität Würzburg, Am Hubland, Würzburg, Germany | Department of General, Visceral and Transplantation Surgery, Heidelberg University Hospital, Heidelberg, Germany | Department of Medical Oncology, NCT Heidelberg and Heidelberg University Hospital, Heidelberg, Germany | Clinical Cooperation Unit Pediatric Oncology, DKFZ and DKTK, Hopp Children's Cancer Center Heidelberg (KiTZ); Department of Pediatric Oncology, Hematology and Immunology, Heidelberg University Hospital, Heidelberg, Germany | School of Life Sciences, Technical University of Munich, German Cancer Consortium (DKTK), partner site Munich a partnership between DKFZ and Technical University of Munich (TUM), Munich, Germany | Institute of Pathology, Carl Gustav Carus University Hospital, Dresden, Germany | Institute of Pathology, University Hospital Heidelberg, Heidelberg, Germany | Institute of Pathology, University Hospital Heidelberg, Tissue Bank of the NCT, Heidelberg, Heidelberg, Germany | Computational Oncology Group (CO), Molecular Precision Oncology Program (MPOP), NCT Heidelberg and DKFZ; DKTK, Core Center Heidelberg, Heidelberg, Germany | West German Cancer Center, University Hospital Münster, Münster, Germany | Clinical Cooperation Unit Pediatric Oncology, NCT and DKFZ Heidelberg and DKTK Heidelberg, Department of Pediatric Oncology, Hematology and Immunology, Heidelberg University Hospital; Hopp Children's Cancer Center Heidelberg (KiTZ), Heidelberg, Germany | Department for Translational Medical Oncology, NCT/UCC Dresden, a partnership between DKFZ, Faculty of Medicine and University Hospital Carl Gustav Carus, TUD Dresden and Helmholtz-Zentrum Dresden-Rossendorf (HZDR); TUD Dresden University of Technology, Faculty of Biology, Dresden, Germany | Division of Translational Medical Oncology, DKFZ, Heidelberg, National Center for Tumor Diseases (NCT), NCT Heidelberg, A Partnership Between DKFZ, The University Hospital Heidelberg (UKHD), The Heidelberg Medical Faculty of the Heidelberg University, and The Thorax Clinic Heidelberg; DKTK, Core Center Heidelberg, Heidelberg, Germany | Division of Pediatric Neurooncology, DKFZ, Heidelberg, Hopp Children's Cancer Center Heidelberg (KiTZ); Department of Pediatric Oncology, Hematology and Immunology, Heidelberg University Hospital, Heidelberg, Germany | Department for Translational Medical Oncology, NCT/UCC Dresden, Translational Functional Cancer Genomics, NCT Heidelberg and DKFZ; German Cancer Consortium (DKTK), Partner Site Dresden, Dresden, Germany | Section Translational Precision Oncology, Division of Translational Medical Oncology, NCT and DKFZ Heidelberg; Department of Medical Oncology, NCT Heidelberg and Heidelberg University Hospital, Heidelberg, Germany",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/9740
Apr 19,2:00 PM,Afternoon,72,4,9746,1037,5,Single cell and spatially resolved determinants of the clinical outcome of patients (pts) treated with locally advanced/metastatic head and neck squamous cell carcinoma (LA/M SCCHN) treated with immunotherapy (IO),Biomarkers Predictive of Therapeutic Benefit 2,4/19/2026 2:00:00 PM,"Ctr. Léon Bérard, Lyon, France | Inst. Curie, Paris, France | IUCT Oncopole, Toulouse, France | Gustave Roussy, Paris, France | Université côte d'Azur, Nice, France | Genetics Department, Inst. Curie, Paris, France",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/9746
Apr 19,2:00 PM,Afternoon,72,4,9886,1132,13,Malignant effusions for cfDNA/RNA genotyping and drug testing: Turning malignant fluids into personalized cancer models,Liquid Biopsies: Circulating Nucleic Acids 1,4/19/2026 2:00:00 PM,"Pangaea Oncology, Hospital Universitari Dexeus, Barcelona, Spain | Instituto Oncológico Dr. Rosell, Hospital Universitari Dexeus, Barcelona, Spain | Institut de Recerca Biomèdica de Lleida (IRBLleida), Lleida, Spain | Hospital Universitari Arnau de Vilanova, Lleida, Spain | Instituto Oncológico Dr. Rosell, Hospital Teknon, Barcelona, Spain",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/9886
Apr 19,2:00 PM,Afternoon,72,4,1758,1154,7,Multi-omic profiling of cellular heterogeneity and microenvironmental remodeling underlying treatment resistance in neuroblastoma,Mechanistic Insights for Targeted Therapies in Pediatric Cancer,4/19/2026 2:00:00 PM,"Samsung Medical Center, Seoul, Korea, Republic of | Geninus, Seoul, Korea, Republic of",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/1758
Apr 19,2:00 PM,Afternoon,72,4,10003,1202,3,Spatially-resolved transcriptome analysis of renal tumors with sarcomatoid/rhabdoid dedifferentiation uncovers underlying biology and new biomarkers relevant to these tumors,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Victor Phillip Dahdaleh Institute of Genomic Medicine, McGill University, Montréal, QC, Canada | Department of Biochemistry and Molecular Biology, Hollings Cancer Center, Medical University of of South Carolina, Charleston, SC | Division of Urology, Department of Surgery, McGill University, Montréal, QC, Canada | Goodman Cancer Institute, McGill University, Montréal, QC, Canada | Department of Pathology, McGill University, Montréal, QC, Canada",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10003
Apr 19,2:00 PM,Afternoon,72,4,10005,1204,5,Spatial multiomic characterization of spontaneous lung tumors in aged mice,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"The Jackson Laboratory for Genomic Medicine, Farmington, CT | Jackson Laboratory, Farmington, CT | Hartford Hospital, Hartford, CT | The Jackson Laboratory, Bar Harbor, ME | The Jackson Laboratory, Farmington, CT",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10005
Apr 19,2:00 PM,Afternoon,72,4,10007,1206,7,Large-scale spatial molecular profiling uncovers distinct macrophage activation states across meningioma methylation classes,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Division of Artificial Intelligence in Oncology, DKFZ German Cancer Research Center, Heidelberg, Germany | Institute of Neurology (Edinger Institute), University Hospital Frankfurt, Goethe University, Frankfurt am Main, Germany | Department of Neurology, Clinical Neuroscience Center, University Hospital and University of Zurich, Zurich, Switzerland | Division of Neuropathology and Neurochemistry, Department of Neurology, Medical University of Vienna, Vienna, Austria | Institute of Neuropathology, University hospital Giessen, Giessen, Germany | Department of Neurosurgery, Washington University School of Medicine, St. Louis, MO | Department of Neuropathology, University Hospital Heidelberg, Heidelberg, Germany | Division of Systems Immunology and Single cell Biology, DKFZ German Cancer Research Center, Heidelberg, Germany",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10007
Apr 19,2:00 PM,Afternoon,72,4,10009,1207,8,Multimodal profiling of STIC lesions identifies precursor states with genomic features of high grade serous ovarian cancer,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Memorial Sloan Kettering Cancer Center, New York, NY | Assistant Member (Level 1), Dept. of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10009
Apr 19,2:00 PM,Afternoon,72,4,10018,1216,17,Profiling colon cancer architecture with spatial transcriptomics identifies clinically relevant stromal ecotypes,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Centre de Recherche des Cordeliers, Paris, France | University of Burgundy and Franche Comté, Dijon, France | Hôpital Saint-Antoine, Paris, France | Ambroise-Paré Hospital, Boulogne, France",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10018
Apr 19,2:00 PM,Afternoon,72,4,10019,1217,18,"Multi-omics integration of bulk, single-cell, and spatial transcriptomics identifies robust prognostic biomarkers in head and neck salivary adenoid cystic carcinoma",Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Chemistry and Chemical Biology / Cancer Research Facility, University of New Mexico, Albuquerque, NM | University of New Mexico, Albuquerque, NM | Professor, Dept. of Molec. Genetics & Microbiol., University of New Mexico School of Medicine - Albuquerque, Albuquerque, NM | Internal Medicine / Comprehensive Cancer Center, University of New Mexico Health Sciences, Albuquerque, NM",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10019
Apr 19,2:00 PM,Afternoon,72,4,10022,1220,21,Spatial transcriptomics revealed potential resistance and response factors of sacituzumab govitecan in metastatic breast cancer,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Yale University, New Haven, CT | Yale School of Medicine, New Haven, CT",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10022
Apr 19,2:00 PM,Afternoon,72,4,10025,1222,23,Spatial transcriptomics of trastuzumab deruxtecan-treated metastatic breast cancer identifies candidate response and resistance factors,Spatial Proteomics and Transcriptomics 1,4/19/2026 2:00:00 PM,"Yale School of Medicine, New Haven, CT",GeoMx,GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/10025
Apr 19,2:00 PM,Afternoon,72,4,11327,LB009,9,Mapping the spatiotemporal dynamics of CD44v9 reveals a senescent cell therapy-resistant niche in pancreatic cancer,Late-Breaking Research: Clinical Research 1,4/19/2026 2:00:00 PM,"University of Georgia School of Medicine, Athens, GA | Medical College of Georgia, Augusta University/University of Georgia Medical Partnership, Athens, GA | Miami University, Department of Biological Sciences, Oxford, OH | Department of Pathology and Laboratory Medicine, University of Cincinnati College of Medicine, Cincinnati, OH | Department of Surgery, Division of Surgical Oncology, University of Cincinnati, Cincinnati, OH | Hematology and Medical Oncology, University of Cincinnati, Cincinnati, OH | University Cancer and Blood Center, Athens, GA",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/11327
Apr 19,2:00 PM,Afternoon,72,4,11335,LB017,17,Cluster of differentiation 44 variant isoform 9 defines cancer stem cell reservoirs in pancreatic intraepithelial neoplastic spatial niches,Late-Breaking Research: Clinical Research 1,4/19/2026 2:00:00 PM,"University of Georgia, Athens, GA | Department of Pathology and Laboratory Medicine, University of Cincinnati College of Medicine, Cincinnati, OH | Division of Gastroenterology and Hepatology, College of Medicine, University of Arizona, Tucson, AZ | Department of Surgery, Division of Surgical Oncology, University of Cincinnati, Cincinnati, OH | Hematology and Medical Oncology, University of Cincinnati, Cincinnati, OH | University Cancer and Blood Center, Athens, GA",CosMx,CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/11335
Apr 19,2:00 PM,Afternoon,72,4,2939,44,6,scSubtype2.0: Predictor of breast cancer molecular subtypes at single cell resolution,Application of Bioinformatics to Cancer Biology 1,4/19/2026 2:00:00 PM,"UNC Lineberger Comprehensive Cancer Center, Chapel Hill, NC | Garvan Institute of Medical Research, Darlinghurst, Australia | Collaborative Centre for Genomic Cancer Medicine, Parkville, Australia | Chris O'Brien Lifehouse, Camperdown, Australia",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/2939
Apr 19,2:00 PM,Afternoon,72,4,7823,495,7,Single-cell multiomic drug response profiling of PRISM-multiplexed cancer cell lines sequenced with SBX,Genomic Dissection to Define Novel Therapeutic Strategies,4/19/2026 2:00:00 PM,"Broad Institute of MIT and Harvard, Cambridge, MA | Roche Sequencing Solutions, Inc, Santa Clara, CA | Roche Sequencing Solutions, Inc, Seattle, WA | 10x Genomics, Pleasanton, CA | Proteintech Genomics, San Diego, CA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/7823
Apr 19,2:00 PM,Afternoon,72,4,5924,622,1,Infant KMT2A::AFF1 acute lymphoblastic leukemia stem cell model reveals early impact on the proteome,"Developmental Origins, Drivers, and Heterogeneity in Pediatric Cancer",4/19/2026 2:00:00 PM,"Children's Mercy Kansas City, Kansas City, MO | The University of Kansas Medical Center, Kansas City, MO | Children's Mercy Research Institute, Kansas City, MO",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/5924
Apr 19,2:00 PM,Afternoon,72,4,5947,643,22,The Sean Karl Cohort: An international single-cell RNAseq study of paired patient Ewing sarcoma specimens,"Developmental Origins, Drivers, and Heterogeneity in Pediatric Cancer",4/19/2026 2:00:00 PM,"University of Pittsburgh, Pittsburgh, PA | UPMC, Pittsburgh, PA | Seattle Children's Research Institute, Seattle, WA | University of Michigan, Ann Arbor, MI | Children's Hospital of Philadelphia, Philadelphia, PA | Indiana University, Indianapolis, IN | Memorial Sloan Kettering Cancer Center, New York, NY | The University of Pittsburgh School of Medicine, Pittsburgh, PA | Dana-Farber Cancer Institute, Boston, MA | The Childhood Cancer Data Lab, Wynnewood, PA | Graduate Student, Dept. of Genetics & Genome Bio., The Hospital for Sick Children, Toronto, ON, Canada | Hopp Children's Cancer Center Heidelberg (KiTZ), Heidelberg, Germany | University of Michigan Medicine, Ann Arbor, MI | Memorial Sloan Kettering, New York, NY | Mayo Clinic, Rochester, MN",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/5947
Apr 19,2:00 PM,Afternoon,72,4,6252,718,8,Novel characterization of tumor transport dynamics using Cross-Voxel eXchange Model and DCE-MRI,Molecular Pathology,4/19/2026 2:00:00 PM,"University of Toronto, Toronto, ON, Canada | Princess Margaret Cancer Centre, Toronto, ON, Canada",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/6252
Apr 19,2:00 PM,Afternoon,72,4,10888,805,17,Fluorescence-guided multi-sampling and spatial multi-omics reveal functional lipid vulnerabilities in glioblastoma,Spatial Protein Profiling and Multi-Modal Mapping of Tumor and Circulating Ecosystems,4/19/2026 2:00:00 PM,"Center for Discovery and Innovation, Hackensack Meridian Health, Nutley, NJ | Department of Neurosurgery, Rutgers New Jersey Medical School, Newark, NJ | Department of Pathology, Hackensack University Medical Center, Hackensack, NJ | Biorepository, Hackensack University Medical Center, Hackensack, NJ | Department of Neurosurgery, Hackensack University Medical Center, Hackensack, NJ | Department of Pathology, Hackensack Meridian School of Medicine, Nutley, NJ",,Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10888
Apr 19,2:00 PM,Afternoon,72,4,6715,931,13,Air pollutants remodel mutant epithelia toward a convergent lung adenocarcinoma progenitor state,"Cancer in the Community: Epidemiology, Experimental Knowledge, Action, and Communication",4/19/2026 2:00:00 PM,"University College London (UCL) Cancer Institute, London, United Kingdom | The Francis Crick Institute, London, United Kingdom | Albert Einstein College of Medicine, New York, NY | Royal Veterinary College, London, United Kingdom",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/6715
Apr 19,2:00 PM,Afternoon,72,4,6719,935,17,Nutritional disruption of folate homeostasis triggers an endogenous genotoxic carcinogen,"Cancer in the Community: Epidemiology, Experimental Knowledge, Action, and Communication",4/19/2026 2:00:00 PM,"Division of Nutritional Sciences, Cornell University, Ithaca, NY | Weill Cornell Medical College, New York, NY | Professor of Pharmacology, Weill Cornell Medical College, New York, NY",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/6719
